X,Y,Z,DENS,E,NU 
-4.56855,-73.8913,-981.71,-276.499,-nan(ind),N/A
-1.459,-86.5771,-972.104,-276.499,-nan(ind),N/A
-4.7274,-73.9868,-979.967,-276.499,-nan(ind),N/A
-4.29477,-74.8347,-979.447,-276.499,-nan(ind),N/A
7.87338,-85.1396,-990.243,610.534,2.50733e+06,N/A
-20.6027,-83.3705,-974.666,-276.499,-nan(ind),N/A
-17.9243,-64.3144,-978.019,-276.499,-nan(ind),N/A
8.73638,-85.7772,-990.918,610.534,2.50733e+06,N/A
8.76802,-85.5829,-990.279,610.534,2.50733e+06,N/A
-23.7843,-83.954,-989.743,610.534,2.50733e+06,N/A
-24.0605,-85.1223,-989.212,610.534,2.50733e+06,N/A
-14.4203,-62.0946,-976.584,610.534,2.50733e+06,N/A
-13.956,-62.1682,-976.382,610.534,2.50733e+06,N/A
-14.4386,-61.7832,-977.029,610.534,2.50733e+06,N/A
-23.015,-84.3536,-989.445,610.534,2.50733e+06,N/A
-14.0488,-61.7686,-977.494,610.534,2.50733e+06,N/A
-23.8023,-85.0535,-989.662,610.534,2.50733e+06,N/A
-18.4617,-91.9373,-988.865,610.534,2.50733e+06,N/A
-18.9541,-91.9368,-988.877,610.534,2.50733e+06,N/A
-16.9224,-92.8995,-989.641,610.534,2.50733e+06,N/A
-9.05373,-67.9107,-971.17,25.368,88862.2,N/A
-7.98118,-68.2432,-972.557,-276.499,-nan(ind),N/A
-8.46825,-68.7211,-970.389,-276.499,-nan(ind),N/A
-15.0783,-75.2418,-975.36,-276.499,-nan(ind),N/A
-16.7977,-84.9412,-982.669,120.242,455276,N/A
-17.7658,-92.3465,-989.863,610.534,2.50733e+06,N/A
-17.9144,-91.8245,-989.937,610.534,2.50733e+06,N/A
-18.1462,-92.8994,-988.515,610.534,2.50733e+06,N/A
-18.1129,-92.7746,-989.515,610.534,2.50733e+06,N/A
-17.2031,-92.5033,-989.998,610.534,2.50733e+06,N/A
-2.57935,-76.6157,-980.827,-276.499,-nan(ind),N/A
-10.7634,-69.3893,-964.695,610.534,2.50733e+06,N/A
7.80705,-76.033,-978.043,610.534,2.50733e+06,N/A
7.94498,-77.1203,-977.741,120.242,455276,N/A
8.22482,-76.6603,-978.187,120.242,455276,N/A
20.8925,-71.9557,-974.207,120.242,455276,N/A
20.7036,-71.3807,-976.138,610.534,2.50733e+06,N/A
10.2847,-90.0253,-982.377,610.534,2.50733e+06,N/A
7.1757,-76.1051,-976.541,-276.499,-nan(ind),N/A
7.34452,-76.8358,-977.441,120.242,455276,N/A
7.22215,-76.1569,-977.624,120.242,455276,N/A
13.509,-79.9926,-989.297,610.534,2.50733e+06,N/A
3.65685,-77.0442,-987.6,610.534,2.50733e+06,N/A
4.45787,-78.1931,-986.575,610.534,2.50733e+06,N/A
3.47593,-76.811,-985.86,120.242,455276,N/A
-1.29815,-93.8596,-971.795,-276.499,-nan(ind),N/A
15.7972,-69.416,-970.874,120.242,455276,N/A
5.287,-78.0035,-974.871,-276.499,-nan(ind),N/A
4.8919,-77.7805,-973.558,-276.499,-nan(ind),N/A
5.57287,-77.9185,-973.483,-276.499,-nan(ind),N/A
6.34275,-85.2694,-969.686,-276.499,-nan(ind),N/A
1.19928,-76.1474,-987.78,610.534,2.50733e+06,N/A
8.21498,-73.2829,-980.408,610.534,2.50733e+06,N/A
6.73832,-84.7304,-969.597,-276.499,-nan(ind),N/A
5.44825,-84.5858,-969.856,-276.499,-nan(ind),N/A
5.3447,-85.1575,-968.481,-276.499,-nan(ind),N/A
13.4561,-85.6862,-981.376,610.534,2.50733e+06,N/A
9.44052,-83.161,-981.943,120.242,455276,N/A
13.9977,-68.5019,-974.12,610.534,2.50733e+06,N/A
15.042,-68.6897,-974.56,120.242,455276,N/A
-11.7737,-83.7575,-971.425,-276.499,-nan(ind),N/A
18.0363,-74.2951,-979.188,25.368,88862.2,N/A
-22.1164,-76.7834,-979.557,-276.499,-nan(ind),N/A
12.9018,-77.8003,-981.372,-276.499,-nan(ind),N/A
9.52825,-80.2629,-975.906,-276.499,-nan(ind),N/A
-5.93425,-84.0473,-988.54,610.534,2.50733e+06,N/A
-2.51227,-85.8436,-982.14,120.242,455276,N/A
6.3971,-86.0743,-968.909,-276.499,-nan(ind),N/A
-3.20445,-85.9712,-982.383,120.242,455276,N/A
-27.0546,-74.7944,-984.14,-276.499,-nan(ind),N/A
5.67678,-86.2287,-968.833,-276.499,-nan(ind),N/A
7.53525,-68.218,-968.178,120.242,455276,N/A
-14.8506,-72.7773,-965,610.534,2.50733e+06,N/A
-10.2857,-75.7368,-988.736,610.534,2.50733e+06,N/A
-2.19333,-78.2559,-983.175,25.368,88862.2,N/A
-0.3093,-72.2096,-977.842,25.368,88862.2,N/A
-1.94115,-71.7568,-976.696,25.368,88862.2,N/A
-2.80938,-80.3112,-970.398,-276.499,-nan(ind),N/A
-2.46082,-81.0578,-969.99,-276.499,-nan(ind),N/A
-2.43522,-80.4185,-969.803,-276.499,-nan(ind),N/A
0.1127,-96.6303,-988.37,610.534,2.50733e+06,N/A
-10.1215,-74.1144,-967.596,610.534,2.50733e+06,N/A
-6.30685,-80.6035,-979.245,-276.499,-nan(ind),N/A
-6.5302,-79.9225,-979.259,-276.499,-nan(ind),N/A
-6.59475,-79.4217,-980.238,-276.499,-nan(ind),N/A
-6.84983,-81.2919,-980.095,-276.499,-nan(ind),N/A
-5.73388,-80.1498,-980.104,-276.499,-nan(ind),N/A
2.4599,-82.3906,-974.37,-276.499,-nan(ind),N/A
14.6297,-87.4019,-973.844,-276.499,-nan(ind),N/A
-12.1595,-63.3257,-976.478,120.242,455276,N/A
-11.6189,-62.8867,-976.391,610.534,2.50733e+06,N/A
-8.49335,-71.6876,-979.719,-276.499,-nan(ind),N/A
-7.21898,-72.1412,-979.189,-276.499,-nan(ind),N/A
8.07253,-92.4764,-976.129,-276.499,-nan(ind),N/A
-1.08357,-69.0238,-968.415,120.242,455276,N/A
-2.4065,-90.3406,-981.938,120.242,455276,N/A
1.83078,-64.458,-986.02,610.534,2.50733e+06,N/A
-1.87908,-90.505,-980.882,25.368,88862.2,N/A
1.24362,-69.5088,-964.963,610.534,2.50733e+06,N/A
0.835575,-69.2056,-964.892,610.534,2.50733e+06,N/A
-21.8878,-67.1621,-980.064,610.534,2.50733e+06,N/A
-22.2502,-67.4968,-980.234,610.534,2.50733e+06,N/A
-21.3461,-67.089,-980.262,-276.499,-nan(ind),N/A
-21.0373,-66.916,-981.112,-276.499,-nan(ind),N/A
-21.2249,-66.75,-982.272,-276.499,-nan(ind),N/A
-4.52235,-73.6611,-990.549,120.242,455276,N/A
-21.4672,-67.7486,-981.885,-276.499,-nan(ind),N/A
-5.05765,-73.9801,-990.505,120.242,455276,N/A
-22.2002,-68.0133,-980.527,120.242,455276,N/A
-17.4508,-87.7359,-983.005,56.4218,205701,N/A
12.4759,-67.3585,-980.512,610.534,2.50733e+06,N/A
22.2895,-81.013,-993.03,610.534,2.50733e+06,N/A
3.33747,-77.3591,-972.453,-276.499,-nan(ind),N/A
4.04435,-77.4964,-972.511,-276.499,-nan(ind),N/A
4.10422,-77.4112,-971.863,-276.499,-nan(ind),N/A
16.5201,-88.8981,-989.033,610.534,2.50733e+06,N/A
15.337,-90.2071,-989.371,610.534,2.50733e+06,N/A
15.52,-90.7838,-989.488,610.534,2.50733e+06,N/A
0.1666,-71.2611,-968.903,-276.499,-nan(ind),N/A
-0.298175,-71.7484,-970.338,-276.499,-nan(ind),N/A
0.23865,-90.2961,-978.113,-276.499,-nan(ind),N/A
-0.044675,-72.2419,-968.679,-276.499,-nan(ind),N/A
16.1466,-90.7441,-989.54,610.534,2.50733e+06,N/A
0.147125,-72.5003,-968.181,-276.499,-nan(ind),N/A
0.47175,-72.1065,-969.675,-276.499,-nan(ind),N/A
-3.9476,-89.8876,-988.841,610.534,2.50733e+06,N/A
16.2104,-89.8554,-988.812,610.534,2.50733e+06,N/A
15.8912,-89.7157,-988.273,610.534,2.50733e+06,N/A
-0.5776,-71.9302,-968.601,-276.499,-nan(ind),N/A
15.9635,-90.1673,-989.422,610.534,2.50733e+06,N/A
0.318875,-71.6789,-970.062,-276.499,-nan(ind),N/A
-8.06893,-88.7527,-987.624,120.242,455276,N/A
15.4393,-73.9972,-972.267,25.368,88862.2,N/A
-14.9252,-84.8461,-987.992,610.534,2.50733e+06,N/A
-1.64403,-90.4905,-973.618,-276.499,-nan(ind),N/A
4.6172,-78.3466,-977.557,-276.499,-nan(ind),N/A
4.7818,-78.8134,-976.903,-276.499,-nan(ind),N/A
-16.1112,-84.5224,-988.355,610.534,2.50733e+06,N/A
-16.2152,-84.5534,-988.781,610.534,2.50733e+06,N/A
11.4131,-89.9479,-993.923,610.534,2.50733e+06,N/A
-19.6176,-84.9955,-984.389,610.534,2.50733e+06,N/A
6.97922,-80.2069,-977.819,-276.499,-nan(ind),N/A
8.68785,-80.9956,-977.808,-276.499,-nan(ind),N/A
5.81407,-77.3115,-982.435,610.534,2.50733e+06,N/A
7.0963,-80.8952,-977.588,-276.499,-nan(ind),N/A
6.0519,-77.3701,-981.408,120.242,455276,N/A
6.2475,-78.7579,-981.523,-276.499,-nan(ind),N/A
-7.67288,-72.3987,-970.657,-276.499,-nan(ind),N/A
-8.49245,-71.805,-971.526,-276.499,-nan(ind),N/A
-18.1858,-85.2806,-987.573,610.534,2.50733e+06,N/A
-25.7272,-75.6204,-987.27,120.242,455276,N/A
-25.6545,-76.1935,-986.787,25.368,88862.2,N/A
-26.0789,-75.9648,-987.691,610.534,2.50733e+06,N/A
13.5876,-87.9214,-975.743,-276.499,-nan(ind),N/A
13.8225,-87.4529,-976.06,-276.499,-nan(ind),N/A
-14.7045,-74.6896,-979.862,-276.499,-nan(ind),N/A
-4.487,-72.8151,-969.247,-276.499,-nan(ind),N/A
8.03105,-71.8953,-981.643,610.534,2.50733e+06,N/A
8.3432,-73.4293,-981.477,610.534,2.50733e+06,N/A
-11.4669,-78.87,-970.22,120.242,455276,N/A
6.6687,-72.3509,-980.785,120.242,455276,N/A
7.75605,-71.8373,-980.921,610.534,2.50733e+06,N/A
-14.7143,-75.6773,-980.384,-276.499,-nan(ind),N/A
13.8778,-88.1974,-976.77,-276.499,-nan(ind),N/A
13.7063,-88.3337,-977.213,-276.499,-nan(ind),N/A
8.62308,-93.0535,-986.164,610.534,2.50733e+06,N/A
7.97128,-93.0784,-986.362,610.534,2.50733e+06,N/A
5.80095,-91.0569,-967.75,-276.499,-nan(ind),N/A
3.8046,-90.0327,-967.792,-276.499,-nan(ind),N/A
-3.48575,-86.5127,-988.987,610.534,2.50733e+06,N/A
-3.2565,-88.3833,-989.368,610.534,2.50733e+06,N/A
-5.85575,-94.2401,-989.387,610.534,2.50733e+06,N/A
1.71558,-75.2412,-978.658,-276.499,-nan(ind),N/A
-14.7785,-84.7848,-973.721,-276.499,-nan(ind),N/A
-1.77527,-86.9381,-990.682,610.534,2.50733e+06,N/A
-3.2512,-79.2377,-986.893,610.534,2.50733e+06,N/A
-5.52955,-70.2806,-982.804,120.242,455276,N/A
-2.39345,-87.7281,-990.469,610.534,2.50733e+06,N/A
-20.0717,-68.9224,-987.822,610.534,2.50733e+06,N/A
-20.0715,-68.2315,-989.06,610.534,2.50733e+06,N/A
-20.4448,-67.6757,-989.164,610.534,2.50733e+06,N/A
-19.5295,-68.1463,-988.924,610.534,2.50733e+06,N/A
7.57453,-78.439,-987.254,610.534,2.50733e+06,N/A
8.01437,-77.9987,-987.454,610.534,2.50733e+06,N/A
17.4387,-63.3352,-973.182,610.534,2.50733e+06,N/A
-2.10557,-64.8563,-986.094,610.534,2.50733e+06,N/A
14.4074,-85.4664,-974.341,-276.499,-nan(ind),N/A
-1.75988,-63.868,-986.547,610.534,2.50733e+06,N/A
-19.6118,-78.1613,-982.829,-276.499,-nan(ind),N/A
-20.101,-77.1523,-983.018,-276.499,-nan(ind),N/A
-2.20535,-66.0246,-988.632,610.534,2.50733e+06,N/A
-2.72982,-65.2745,-988.305,610.534,2.50733e+06,N/A
-2.41003,-64.9258,-988.693,610.534,2.50733e+06,N/A
-1.96605,-65.4441,-988.856,610.534,2.50733e+06,N/A
21.1788,-66.6754,-971.618,610.534,2.50733e+06,N/A
17.3247,-63.5728,-974.226,610.534,2.50733e+06,N/A
18.17,-63.973,-972.34,610.534,2.50733e+06,N/A
14.2171,-85.8847,-973.887,-276.499,-nan(ind),N/A
-1.11433,-63.7987,-986.761,610.534,2.50733e+06,N/A
-1.88837,-63.4094,-986.268,610.534,2.50733e+06,N/A
-4.8202,-76.0187,-985.632,25.368,88862.2,N/A
9.4256,-88.1254,-969.82,-276.499,-nan(ind),N/A
9.2187,-87.9736,-970.196,-276.499,-nan(ind),N/A
9.9285,-88.5293,-969.884,-276.499,-nan(ind),N/A
10.094,-88.2469,-969.412,-276.499,-nan(ind),N/A
10.4073,-88.2918,-970.382,-276.499,-nan(ind),N/A
10.9942,-65.5605,-967.073,610.534,2.50733e+06,N/A
11.9989,-66.0682,-967.17,610.534,2.50733e+06,N/A
11.9591,-66.7588,-967.202,610.534,2.50733e+06,N/A
12.4807,-65.6145,-967.193,610.534,2.50733e+06,N/A
-5.80548,-92.5478,-984.67,69.7839,257134,N/A
4.8908,-92.9242,-968.6,-276.499,-nan(ind),N/A
5.37157,-93.269,-968.252,-276.499,-nan(ind),N/A
4.96315,-93.1128,-967.762,-276.499,-nan(ind),N/A
5.15175,-94.1409,-967.569,25.368,88862.2,N/A
4.87215,-93.6664,-967.515,-276.499,-nan(ind),N/A
3.1378,-94.4985,-968.27,610.534,2.50733e+06,N/A
3.6946,-94.5018,-968.297,610.534,2.50733e+06,N/A
4.49188,-94.9587,-967.967,610.534,2.50733e+06,N/A
-20.1899,-87.0976,-981.04,25.368,88862.2,N/A
4.06123,-95.0783,-968.855,610.534,2.50733e+06,N/A
3.93522,-95.0275,-968.266,610.534,2.50733e+06,N/A
-19.0139,-87.2706,-981.035,-276.499,-nan(ind),N/A
4.56163,-94.5549,-967.543,610.534,2.50733e+06,N/A
-9.12653,-81.5215,-981.063,-276.499,-nan(ind),N/A
-4.06735,-95.1244,-966.343,610.534,2.50733e+06,N/A
-3.76277,-94.757,-966.606,610.534,2.50733e+06,N/A
-4.34272,-94.1309,-965.545,610.534,2.50733e+06,N/A
-17.4392,-69.0713,-971.075,-276.499,-nan(ind),N/A
-18.1173,-68.9477,-971.13,-276.499,-nan(ind),N/A
-1.79783,-85.2287,-982.666,120.242,455276,N/A
-3.94395,-85.7574,-978.863,-276.499,-nan(ind),N/A
-5.21298,-86.7211,-977.898,-276.499,-nan(ind),N/A
-28.784,-70.9727,-986.746,610.534,2.50733e+06,N/A
4.27,-87.3587,-987.283,610.534,2.50733e+06,N/A
-2.69453,-94.5143,-966.685,610.534,2.50733e+06,N/A
-8.25723,-61.0361,-969.281,-276.499,-nan(ind),N/A
-8.9708,-87.9393,-968.992,-276.499,-nan(ind),N/A
-7.847,-59.4927,-968.842,56.4218,205701,N/A
-8.0042,-59.5131,-968.097,610.534,2.50733e+06,N/A
-7.84197,-60.588,-968.888,25.368,88862.2,N/A
-7.85367,-59.9903,-969.208,-276.499,-nan(ind),N/A
-8.99457,-59.0925,-970.567,610.534,2.50733e+06,N/A
-8.35897,-60.0234,-969.944,-276.499,-nan(ind),N/A
-9.28605,-60.9419,-969.803,-276.499,-nan(ind),N/A
-9.66953,-60.3907,-969.874,-276.499,-nan(ind),N/A
-8.6393,-60.7101,-969.878,-276.499,-nan(ind),N/A
-8.26747,-59.0381,-969.171,120.242,455276,N/A
19.3263,-71.3761,-969.674,-276.499,-nan(ind),N/A
19.5834,-71.2307,-970.253,-276.499,-nan(ind),N/A
-6.47483,-84.5174,-965.083,-276.499,-nan(ind),N/A
-5.7892,-67.2156,-967.987,120.242,455276,N/A
-6.02745,-68.9069,-967.327,-276.499,-nan(ind),N/A
-2.98117,-76.2015,-965.317,-276.499,-nan(ind),N/A
-5.76975,-86.3373,-979.096,-276.499,-nan(ind),N/A
14.284,-77.4526,-969.327,-276.499,-nan(ind),N/A
-4.74345,-86.4882,-979.267,-276.499,-nan(ind),N/A
-0.713325,-68.3645,-964.549,610.534,2.50733e+06,N/A
-0.739675,-68.7945,-964.924,610.534,2.50733e+06,N/A
-13.023,-67.6623,-970.035,-276.499,-nan(ind),N/A
-12.7085,-67.5982,-970.576,-276.499,-nan(ind),N/A
-0.785425,-69.1305,-966.835,120.242,455276,N/A
0.234425,-69.4222,-965.119,610.534,2.50733e+06,N/A
16.7901,-80.9017,-983.463,610.534,2.50733e+06,N/A
17.2163,-80.9546,-982.855,610.534,2.50733e+06,N/A
17.0297,-81.0837,-983.99,610.534,2.50733e+06,N/A
7.7141,-87.4651,-976.016,-276.499,-nan(ind),N/A
8.01015,-87.9619,-975.602,-276.499,-nan(ind),N/A
6.53557,-89.1624,-974.811,-276.499,-nan(ind),N/A
5.9205,-88.4844,-974.67,-276.499,-nan(ind),N/A
6.04505,-89.0953,-975.005,-276.499,-nan(ind),N/A
11.7419,-84.7194,-992.494,610.534,2.50733e+06,N/A
9.36267,-66.0313,-973.58,610.534,2.50733e+06,N/A
9.5837,-65.3826,-972.59,120.242,455276,N/A
3.02453,-77.0154,-968.89,-276.499,-nan(ind),N/A
1.83155,-75.8583,-968.862,-276.499,-nan(ind),N/A
2.08775,-75.3163,-968.992,-276.499,-nan(ind),N/A
2.19795,-76.1437,-969.244,-276.499,-nan(ind),N/A
2.45415,-75.6018,-969.374,-276.499,-nan(ind),N/A
-4.99362,-72.9492,-976.413,-276.499,-nan(ind),N/A
-5.73885,-72.3861,-976.685,-276.499,-nan(ind),N/A
-5.41277,-72.7681,-976.918,-276.499,-nan(ind),N/A
-5.53958,-71.7314,-976.956,-276.499,-nan(ind),N/A
-4.41062,-77.7985,-967.822,-276.499,-nan(ind),N/A
-4.88678,-90.5422,-985.494,120.242,455276,N/A
10.8303,-72.5321,-989.359,610.534,2.50733e+06,N/A
-8.91817,-65.0405,-971.517,69.7839,257134,N/A
3.64498,-75.6882,-971.515,-276.499,-nan(ind),N/A
-1.48215,-72.5979,-980.368,-276.499,-nan(ind),N/A
-9.5957,-66.8236,-971.217,120.242,455276,N/A
-10.7255,-65.0702,-971.319,25.368,88862.2,N/A
-10.2445,-65.4061,-971.249,69.7839,257134,N/A
-9.54472,-65.6599,-972.057,69.7839,257134,N/A
-10.1699,-65.6989,-971.86,56.4218,205701,N/A
-2.47485,-74.0099,-980.229,-276.499,-nan(ind),N/A
5.38095,-79.8532,-988.95,610.534,2.50733e+06,N/A
-9.43892,-66.3575,-972.053,610.534,2.50733e+06,N/A
-1.54282,-74.0654,-980.201,-276.499,-nan(ind),N/A
-5.30915,-79.4132,-977.886,-276.499,-nan(ind),N/A
-5.3216,-80.6441,-978.103,-276.499,-nan(ind),N/A
-19.8531,-85.4429,-968.527,610.534,2.50733e+06,N/A
-16.8252,-80.159,-966.055,610.534,2.50733e+06,N/A
-16.2766,-80.1622,-965.61,610.534,2.50733e+06,N/A
-14.8545,-80.1625,-966.515,610.534,2.50733e+06,N/A
-15.3715,-80.5462,-966.419,610.534,2.50733e+06,N/A
-16.2767,-79.6155,-965.215,610.534,2.50733e+06,N/A
-16.721,-79.2413,-965.549,610.534,2.50733e+06,N/A
-15.4327,-79.1389,-965.139,610.534,2.50733e+06,N/A
-15.6686,-79.3081,-965.44,610.534,2.50733e+06,N/A
3.17695,-89.7408,-984.043,610.534,2.50733e+06,N/A
-3.15545,-94.2383,-971.71,-276.499,-nan(ind),N/A
-6.1732,-78.2582,-971.1,-276.499,-nan(ind),N/A
-7.0147,-77.5163,-970.64,25.368,88862.2,N/A
-17.5219,-62.174,-977.559,120.242,455276,N/A
17.2258,-65.5645,-974.367,610.534,2.50733e+06,N/A
-14.8912,-79.5787,-966.111,610.534,2.50733e+06,N/A
-16.3907,-78.3568,-982.509,-276.499,-nan(ind),N/A
13.804,-84.6959,-982.45,610.534,2.50733e+06,N/A
14.3485,-84.277,-982.727,610.534,2.50733e+06,N/A
13.5721,-84.0786,-983.343,610.534,2.50733e+06,N/A
14.4915,-83.9898,-982.112,610.534,2.50733e+06,N/A
-20.0067,-69.9385,-981.635,-276.499,-nan(ind),N/A
-13.3163,-74.137,-979.875,-276.499,-nan(ind),N/A
-12.8634,-83.4959,-978.424,-276.499,-nan(ind),N/A
10.6028,-80.0642,-980.344,-276.499,-nan(ind),N/A
2.11935,-87.7617,-984.672,610.534,2.50733e+06,N/A
12.6799,-85.496,-986.975,610.534,2.50733e+06,N/A
-18.4442,-71.1694,-967.399,-276.499,-nan(ind),N/A
6.8458,-72.0636,-967.847,610.534,2.50733e+06,N/A
-19.0494,-71.0426,-967.542,-276.499,-nan(ind),N/A
13.1136,-86.4033,-986.437,610.534,2.50733e+06,N/A
12.1486,-86.5185,-985.179,610.534,2.50733e+06,N/A
12.1427,-85.1841,-987.025,610.534,2.50733e+06,N/A
11.4775,-85.5035,-986.702,610.534,2.50733e+06,N/A
12.2555,-84.7601,-986.535,610.534,2.50733e+06,N/A
-10.6099,-81.3886,-971.629,-276.499,-nan(ind),N/A
1.09108,-86.5717,-966.949,-276.499,-nan(ind),N/A
-11.9854,-82.8328,-976.973,-276.499,-nan(ind),N/A
-19.4728,-80.3741,-981.219,-276.499,-nan(ind),N/A
-18.6868,-79.6739,-980.721,-276.499,-nan(ind),N/A
-18.7985,-79.4721,-981.767,-276.499,-nan(ind),N/A
-20.9661,-79.4241,-982.769,-276.499,-nan(ind),N/A
-0.876325,-85.3546,-966.16,-276.499,-nan(ind),N/A
-19.4551,-80.6308,-981.763,25.368,88862.2,N/A
-14.6241,-88.2938,-972.203,-276.499,-nan(ind),N/A
5.13767,-81.8548,-965.526,-276.499,-nan(ind),N/A
-14.9803,-81.6406,-988.079,610.534,2.50733e+06,N/A
10.6069,-65.0016,-973.643,120.242,455276,N/A
10.2984,-65.2851,-972.741,120.242,455276,N/A
8.67393,-65.1902,-973.792,120.242,455276,N/A
-1.974,-68.0821,-984.316,120.242,455276,N/A
-2.05695,-67.4731,-984.004,120.242,455276,N/A
-2.72025,-67.7187,-984.868,610.534,2.50733e+06,N/A
-2.56425,-67.2651,-984.31,610.534,2.50733e+06,N/A
10.0738,-86.0275,-992.059,610.534,2.50733e+06,N/A
-2.01213,-68.629,-983.764,120.242,455276,N/A
-2.02475,-68.4257,-983.178,120.242,455276,N/A
-16.3979,-66.731,-963.91,610.534,2.50733e+06,N/A
6.81342,-73.3915,-981.521,120.242,455276,N/A
17.4332,-73.5607,-976.201,120.242,455276,N/A
-15.6911,-67.6655,-963.64,610.534,2.50733e+06,N/A
16.2111,-73.0383,-975.905,120.242,455276,N/A
9.85293,-89.1992,-983.23,610.534,2.50733e+06,N/A
-2.09242,-88.6074,-967.996,-276.499,-nan(ind),N/A
-1.9533,-89.2945,-968.214,-276.499,-nan(ind),N/A
-1.43378,-89.2917,-968.55,-276.499,-nan(ind),N/A
6.33295,-67.9313,-974.697,-276.499,-nan(ind),N/A
-12.9021,-60.5737,-967.355,120.242,455276,N/A
4.14313,-70.257,-982.635,-276.499,-nan(ind),N/A
-2.86662,-88.6045,-979.553,56.4218,205701,N/A
-12.6234,-63.7565,-970.672,-276.499,-nan(ind),N/A
-8.29378,-75.9201,-981.887,-276.499,-nan(ind),N/A
-10.731,-87.9885,-966.72,120.242,455276,N/A
-3.12997,-85.9785,-985.297,120.242,455276,N/A
5.81532,-76.6429,-971.976,-276.499,-nan(ind),N/A
-3.58895,-82.9125,-988.202,610.534,2.50733e+06,N/A
-5.851,-81.8429,-981.509,-276.499,-nan(ind),N/A
-3.03625,-82.8522,-987.931,610.534,2.50733e+06,N/A
-2.12458,-83.1754,-988.28,610.534,2.50733e+06,N/A
-5.43642,-85.2841,-973.589,-276.499,-nan(ind),N/A
-7.41765,-87.1695,-975.456,-276.499,-nan(ind),N/A
-1.08765,-81.6624,-987.69,610.534,2.50733e+06,N/A
-1.49798,-81.3709,-987.931,610.534,2.50733e+06,N/A
-2.35715,-83.6962,-987.847,610.534,2.50733e+06,N/A
-2.88572,-83.4785,-987.576,610.534,2.50733e+06,N/A
-2.58937,-83.3204,-987.024,610.534,2.50733e+06,N/A
-2.0608,-83.5381,-987.295,610.534,2.50733e+06,N/A
-8.2172,-87.041,-985.067,120.242,455276,N/A
-5.61763,-84.686,-975.441,-276.499,-nan(ind),N/A
-6.00288,-84.4548,-975.741,-276.499,-nan(ind),N/A
14.2789,-76.5083,-988.687,610.534,2.50733e+06,N/A
13.923,-76.8768,-988.687,610.534,2.50733e+06,N/A
14.3254,-76.9446,-988.368,610.534,2.50733e+06,N/A
13.4447,-76.9963,-987.725,610.534,2.50733e+06,N/A
14.4002,-76.3706,-986.785,610.534,2.50733e+06,N/A
13.4182,-75.5683,-988.573,610.534,2.50733e+06,N/A
4.40543,-68.0448,-965.668,610.534,2.50733e+06,N/A
5.06125,-67.3199,-967.491,56.4218,205701,N/A
4.90168,-68.9343,-965.692,610.534,2.50733e+06,N/A
7.57015,-88.8892,-990.093,610.534,2.50733e+06,N/A
-14.6411,-73.6839,-983.419,-276.499,-nan(ind),N/A
-12.8344,-74.6201,-983.072,-276.499,-nan(ind),N/A
-13.7764,-74.3181,-984.066,-276.499,-nan(ind),N/A
1.34785,-86.3095,-969.738,-276.499,-nan(ind),N/A
-4.80415,-89.2856,-962.968,120.242,455276,N/A
-21.0976,-77.6245,-984.367,25.368,88862.2,N/A
-21.272,-78.0293,-985.558,610.534,2.50733e+06,N/A
-6.3913,-81.5345,-966.413,120.242,455276,N/A
17.2291,-76.5529,-973.668,-276.499,-nan(ind),N/A
8.89135,-70.31,-965.975,610.534,2.50733e+06,N/A
12.2584,-91.0273,-984.166,610.534,2.50733e+06,N/A
-3.29855,-88.3714,-967.056,-276.499,-nan(ind),N/A
5.62645,-87.0492,-978.934,-276.499,-nan(ind),N/A
17.3682,-80.2314,-978.015,25.368,88862.2,N/A
-12.9496,-83.4243,-976.158,-276.499,-nan(ind),N/A
-22.3699,-77.9373,-981.398,-276.499,-nan(ind),N/A
10.3879,-93.4972,-986.778,610.534,2.50733e+06,N/A
-3.743,-82.1253,-982.373,120.242,455276,N/A
-16.8366,-85.1841,-968.61,-276.499,-nan(ind),N/A
13.7961,-83.7561,-981.126,610.534,2.50733e+06,N/A
-17.3716,-79.4695,-977.947,-276.499,-nan(ind),N/A
-16.868,-80.1005,-978.552,-276.499,-nan(ind),N/A
-16.5357,-78.5079,-977.99,-276.499,-nan(ind),N/A
-12.5131,-90.0049,-980.93,-276.499,-nan(ind),N/A
-7.51473,-89.7021,-989.431,610.534,2.50733e+06,N/A
-9.0941,-71.4077,-987.169,610.534,2.50733e+06,N/A
-16.7064,-66.5973,-967.733,-276.499,-nan(ind),N/A
-17.9171,-65.6388,-968.427,-276.499,-nan(ind),N/A
9.49265,-91.0562,-968.811,25.368,88862.2,N/A
-12.7714,-91.2416,-979.863,-276.499,-nan(ind),N/A
-12.7451,-90.191,-979.367,-276.499,-nan(ind),N/A
2.68843,-85.1453,-984.546,120.242,455276,N/A
14.142,-73.2471,-980.881,120.242,455276,N/A
-1.4298,-96.9412,-987.807,610.534,2.50733e+06,N/A
11.1028,-88.5284,-976.984,-276.499,-nan(ind),N/A
22.0214,-80.2613,-968.746,120.242,455276,N/A
4.23722,-63.3766,-990.654,610.534,2.50733e+06,N/A
14.8208,-74.2295,-980.199,-276.499,-nan(ind),N/A
14.5945,-74.9951,-980.197,-276.499,-nan(ind),N/A
9.05077,-85.4044,-973.996,-276.499,-nan(ind),N/A
8.7305,-83.8413,-974.829,-276.499,-nan(ind),N/A
1.9955,-77.9305,-980.419,-276.499,-nan(ind),N/A
